studied_credits,num_of_prev_attempts,highest_education,avg_score,total_assessments,target
60,0,1,77.27272727272727,11.0,0
60,0,2,91.1,10.0,0
60,0,1,83.27272727272727,11.0,0
60,1,0,0.0,0.0,1
60,1,1,58.72727272727273,11.0,1
120,1,0,83.6,5.0,1
60,0,2,78.45454545454545,11.0,0
180,0,0,0.0,0.0,1
120,0,0,80.63636363636364,11.0,0
60,1,2,0.0,0.0,1
60,0,0,81.6,10.0,1
60,0,0,88.9090909090909,11.0,0
60,0,2,0.0,0.0,1
120,1,0,0.0,0.0,1
60,0,0,71.72727272727273,11.0,0
60,0,2,85.3,10.0,0
585,2,0,0.0,0.0,1
60,2,2,0.0,0.0,1
60,0,2,84.0,11.0,0
180,0,2,0.0,0.0,1
60,1,2,70.6,5.0,1
60,0,0,82.5,6.0,1
60,1,0,80.18181818181819,11.0,1
180,0,2,67.25,8.0,1
60,1,2,83.66666666666667,3.0,1
60,0,2,81.11111111111111,9.0,1
60,0,0,82.18181818181819,11.0,0
60,0,0,71.63636363636364,11.0,0
60,0,2,88.0,9.0,0
120,2,0,82.0,5.0,1
120,0,0,83.93333333333334,15.0,1
60,1,0,0.0,0.0,1
60,0,2,93.7,10.0,0
60,2,2,56.0,11.0,0
150,0,2,0.0,0.0,1
180,1,0,0.0,0.0,1
120,1,2,0.0,0.0,1
60,2,2,57.0,4.0,1
120,1,0,71.22222222222223,9.0,1
60,0,0,74.54545454545455,11.0,0
325,0,2,71.81818181818181,11.0,0
120,1,2,0.0,0.0,1
60,1,2,0.0,0.0,1
120,2,2,75.0,9.0,1
120,1,0,76.3,10.0,0
120,0,2,0.0,0.0,1
180,1,2,64.0,1.0,1
60,2,0,0.0,0.0,1
60,0,2,0.0,0.0,1
60,1,0,75.8,10.0,0
60,3,2,84.18181818181819,11.0,0
120,0,2,86.45454545454545,11.0,0
60,0,0,81.55555555555556,9.0,0
60,0,2,65.8,10.0,1
120,0,0,85.63636363636364,11.0,0
60,1,1,57.55555555555556,9.0,0
60,0,0,87.54545454545455,11.0,0
180,0,0,0.0,0.0,1
60,0,2,71.0909090909091,11.0,0
120,0,0,71.27272727272727,11.0,0
120,1,1,65.27272727272727,11.0,1
90,0,1,79.36363636363636,11.0,0
120,3,2,78.0,3.0,1
60,1,1,45.0,4.0,1
120,0,0,86.0909090909091,11.0,0
120,0,2,59.18181818181818,11.0,0
90,0,2,83.55555555555556,9.0,0
150,0,2,0.0,0.0,1
60,0,2,80.0,1.0,1
60,0,2,83.0,6.0,1
300,2,0,83.33333333333333,9.0,0
60,0,0,51.0,2.0,1
120,0,0,83.0,10.0,0
180,3,0,0.0,0.0,1
60,1,0,89.3,10.0,0
120,1,1,76.0,11.0,0
130,2,0,81.63636363636364,11.0,0
60,1,0,0.0,0.0,1
180,1,2,0.0,0.0,1
60,0,0,0.0,0.0,1
150,0,2,77.27272727272727,11.0,0
60,3,2,0.0,0.0,1
60,0,2,73.11111111111111,9.0,0
195,3,2,72.33333333333333,9.0,0
60,2,2,72.0,10.0,0
180,3,2,65.0,1.0,1
60,1,2,68.0,1.0,1
60,0,0,96.7,10.0,0
60,1,0,86.0,10.0,0
60,0,0,82.81818181818181,11.0,0
150,0,0,79.9090909090909,11.0,0
60,0,2,59.0,1.0,1
120,0,4,87.72727272727273,11.0,0
60,0,0,0.0,0.0,1
150,0,2,82.33333333333333,3.0,1
60,0,0,0.0,0.0,1
60,0,2,82.375,8.0,1
180,0,0,76.22222222222223,9.0,0
60,0,2,70.0,10.0,0
90,0,0,64.0,1.0,1
120,0,1,84.27272727272727,11.0,0
60,2,2,78.5,6.0,1
60,0,0,92.4,10.0,0
60,2,2,0.0,0.0,1
60,0,0,82.77777777777777,9.0,0
120,0,0,84.72727272727273,11.0,0
240,2,2,50.0,1.0,1
105,0,2,85.0,1.0,1
90,1,2,78.4,5.0,1
60,0,2,53.0,1.0,1
240,0,0,70.0,10.0,1
150,3,2,80.0,1.0,1
90,0,0,78.75,8.0,1
120,1,2,35.0,1.0,1
120,1,2,76.81818181818181,11.0,0
60,0,0,82.0,4.0,1
90,0,0,0.0,0.0,1
60,0,0,94.27272727272728,11.0,0
60,0,2,0.0,0.0,1
60,0,1,89.33333333333333,6.0,1
120,0,2,0.0,0.0,1
60,0,0,85.83333333333333,18.0,1
60,0,1,76.8,5.0,1
60,0,2,70.5,2.0,1
60,0,2,0.0,0.0,1
180,0,0,70.7,10.0,0
60,0,1,79.75,4.0,1
60,1,0,0.0,0.0,1
60,0,2,81.77777777777777,9.0,1
60,1,2,84.88888888888889,9.0,1
120,0,1,82.2,10.0,0
60,2,2,76.54545454545455,11.0,0
120,1,2,35.0,1.0,1
195,1,2,87.5,2.0,1
60,0,0,95.63636363636364,11.0,0
60,0,2,92.1,10.0,0
120,0,2,82.0,1.0,1
120,2,2,0.0,0.0,1
60,0,2,76.33333333333333,3.0,1
120,2,2,0.0,0.0,1
60,0,2,76.2,5.0,1
120,1,0,75.0,2.0,1
180,0,0,55.0,1.0,1
60,0,2,67.0,2.0,1
180,2,1,0.0,0.0,1
90,0,0,64.0,5.0,1
180,0,0,0.0,0.0,1
120,0,2,89.81818181818181,11.0,0
240,0,0,84.85714285714286,7.0,1
120,1,1,85.5,10.0,0
60,1,0,90.72727272727272,11.0,0
180,0,0,63.66666666666666,9.0,1
60,0,2,57.0,1.0,1
120,1,2,56.3,10.0,1
240,0,2,79.81818181818181,11.0,0
180,1,0,89.81818181818181,11.0,0
120,0,1,0.0,0.0,1
120,0,1,82.33333333333333,3.0,1
60,0,2,84.0,10.0,0
60,1,0,74.5,4.0,1
60,0,0,90.1818181818182,11.0,0
60,0,2,0.0,0.0,1
60,2,0,48.8,5.0,1
60,0,2,75.75,4.0,1
60,0,2,89.36363636363636,11.0,0
60,1,2,0.0,0.0,1
60,1,0,0.0,0.0,1
60,0,2,57.55555555555556,9.0,1
120,1,2,72.66666666666667,9.0,1
120,2,2,80.61538461538461,13.0,0
300,1,2,0.0,0.0,1
60,0,2,70.28571428571429,7.0,1
120,1,1,92.3,10.0,0
180,1,2,0.0,0.0,1
60,0,2,76.71428571428571,7.0,0
180,0,0,0.0,0.0,1
120,1,0,84.33333333333333,6.0,0
150,0,2,76.0909090909091,11.0,0
150,2,2,79.0,4.0,1
120,0,0,83.6,10.0,0
120,0,1,84.45454545454545,11.0,0
120,0,2,69.25,4.0,1
105,1,0,86.66666666666667,3.0,1
120,0,0,0.0,0.0,1
60,0,0,0.0,0.0,1
135,0,1,0.0,0.0,1
150,0,0,73.0,1.0,1
180,1,1,0.0,0.0,1
60,0,1,78.5,6.0,1
120,0,0,72.0,5.0,1
120,0,0,65.66666666666667,3.0,1
120,1,2,90.44444444444444,9.0,0
60,0,2,0.0,0.0,1
180,1,2,0.0,0.0,1
60,0,0,66.0,2.0,1
60,0,0,0.0,0.0,1
120,0,0,62.2,5.0,1
60,0,0,81.71428571428571,7.0,1
60,0,2,78.8,5.0,1
60,0,2,66.0,1.0,1
120,0,0,84.45454545454545,11.0,0
120,3,2,83.9,10.0,0
60,0,0,87.36363636363636,11.0,0
90,0,1,60.833333333333336,6.0,1
120,1,2,74.45454545454545,11.0,0
120,0,0,76.18181818181819,11.0,1
120,1,1,82.7,10.0,0
120,2,0,79.66666666666667,3.0,1
120,2,0,80.54545454545455,11.0,1
195,1,0,0.0,0.0,1
180,0,2,79.5,4.0,1
330,1,2,0.0,0.0,1
120,0,2,80.9,10.0,0
60,1,2,0.0,0.0,1
60,0,2,77.72727272727273,11.0,0
60,0,0,0.0,0.0,1
120,1,0,0.0,0.0,1
60,0,0,0.0,0.0,1
150,2,1,0.0,0.0,1
60,1,0,77.2,10.0,1
60,1,0,76.9090909090909,11.0,0
120,0,0,90.8181818181818,11.0,0
150,1,1,0.0,0.0,1
120,1,0,64.44444444444444,9.0,0
120,0,0,94.27272727272728,11.0,0
60,0,0,93.27272727272728,11.0,0
60,0,2,0.0,0.0,1
60,0,2,60.125,8.0,0
60,0,1,0.0,0.0,1
60,0,0,88.63636363636364,11.0,0
60,1,2,62.125,8.0,1
120,1,2,83.18181818181819,11.0,0
90,0,2,71.0,1.0,1
120,2,0,84.81818181818181,11.0,0
60,0,3,61.90909090909091,11.0,1
120,0,1,50.0,2.0,1
120,0,0,91.375,16.0,1
60,0,2,85.11111111111111,9.0,0
60,0,2,81.81818181818181,11.0,0
120,0,2,75.8,10.0,0
60,2,0,100.0,3.0,1
60,1,0,89.0,10.0,0
60,1,0,86.6,10.0,0
60,1,2,84.0,11.0,0
60,1,0,87.36363636363636,11.0,0
90,1,2,0.0,0.0,1
60,0,0,85.81818181818181,11.0,0
180,1,2,90.375,8.0,0
120,2,0,78.1,10.0,0
60,0,2,65.66666666666667,3.0,1
60,0,0,78.1,10.0,0
60,1,0,72.5,2.0,1
60,0,0,55.0,1.0,1
60,0,2,78.0,11.0,0
120,2,0,81.0,7.0,1
180,0,2,66.5,6.0,1
90,1,0,66.875,8.0,1
60,0,2,0.0,0.0,1
60,0,0,69.33333333333333,3.0,1
60,0,2,0.0,0.0,1
90,0,0,81.81818181818181,11.0,0
120,1,0,0.0,0.0,1
60,0,0,89.54545454545455,11.0,0
120,0,2,69.6,10.0,1
60,0,0,86.18181818181819,11.0,0
60,1,0,83.36363636363636,11.0,0
60,0,2,79.9090909090909,11.0,0
120,0,1,75.1,10.0,0
120,0,2,81.0909090909091,11.0,0
120,0,0,76.5,10.0,0
60,0,2,68.42857142857143,7.0,0
120,1,2,0.0,0.0,1
240,2,2,93.33333333333331,3.0,1
75,1,2,0.0,0.0,1
120,2,0,41.81818181818182,11.0,1
120,1,2,76.33333333333333,12.0,1
120,0,1,26.5,2.0,1
60,0,1,58.54545454545455,11.0,0
120,2,0,79.33333333333333,3.0,1
240,1,0,78.5,8.0,0
180,0,0,84.36363636363636,11.0,0
180,1,0,85.5,10.0,0
60,0,2,55.0,9.0,1
60,1,0,0.0,0.0,1
120,2,0,76.72727272727273,11.0,0
60,1,1,82.8,10.0,0
270,1,1,73.54545454545455,11.0,0
60,0,2,87.7,10.0,0
120,1,2,0.0,0.0,1
60,0,2,78.3,10.0,0
60,1,2,72.81818181818181,11.0,0
90,0,1,0.0,0.0,1
210,2,2,0.0,0.0,1
60,0,0,78.36363636363636,11.0,0
120,0,0,79.55555555555556,9.0,0
120,2,2,80.0,11.0,0
120,0,1,86.36363636363636,11.0,0
60,0,2,84.0,3.0,1
120,0,1,56.63636363636363,11.0,0
60,0,0,94.72727272727272,11.0,0
120,0,0,0.0,0.0,1
60,1,2,86.18181818181819,11.0,0
120,0,0,87.0,1.0,1
120,1,0,85.81818181818181,11.0,0
60,1,1,34.55555555555556,9.0,1
240,2,0,81.0,9.0,0
60,0,0,78.0,12.0,1
60,0,1,88.18181818181819,11.0,0
180,1,2,0.0,0.0,1
90,0,0,92.9090909090909,11.0,0
60,1,3,88.6,5.0,1
120,0,0,70.0,1.0,1
180,1,2,68.8,10.0,0
60,0,2,88.0,11.0,0
60,0,0,66.54545454545455,11.0,1
60,1,0,72.54545454545455,11.0,0
60,0,2,72.36363636363636,11.0,0
60,0,0,0.0,0.0,1
60,1,1,83.0,1.0,1
60,0,2,53.0,1.0,1
150,0,2,77.2,10.0,1
150,0,2,0.0,0.0,1
60,1,1,92.27272727272728,11.0,0
60,0,1,83.9090909090909,11.0,0
60,1,2,100.0,1.0,1
60,1,0,83.66666666666667,9.0,0
120,1,0,86.8,10.0,1
120,1,2,88.6,5.0,1
60,1,2,67.33333333333333,15.0,1
60,0,0,85.36363636363636,11.0,0
60,0,0,64.33333333333333,6.0,1
60,1,2,91.66666666666669,3.0,1
135,1,1,88.5,10.0,0
60,0,0,86.7,10.0,0
180,2,0,73.5,2.0,1
60,0,2,0.0,0.0,1
120,2,0,60.75,4.0,1
120,0,1,85.33333333333333,3.0,1
60,0,2,79.3,10.0,0
180,2,0,66.18181818181819,11.0,0
120,0,1,87.36363636363636,11.0,0
60,0,2,84.1,10.0,1
120,1,1,68.0,3.0,1
60,1,2,81.36363636363636,11.0,0
120,0,0,74.0,3.0,1
120,1,3,38.0,2.0,1
120,0,1,73.77777777777777,9.0,0
120,1,0,78.86666666666666,15.0,1
180,0,2,85.33333333333333,9.0,0
120,1,2,0.0,0.0,1
60,0,0,77.375,8.0,0
60,0,0,59.285714285714285,7.0,1
120,0,0,71.0,11.0,0
90,0,2,0.0,0.0,1
60,0,2,67.38461538461539,13.0,1
60,0,1,87.72727272727273,11.0,0
120,1,0,74.0909090909091,11.0,1
60,0,1,91.1818181818182,11.0,0
120,1,2,68.0,1.0,1
60,0,2,80.7,10.0,0
120,0,1,82.45454545454545,11.0,0
120,1,2,83.27272727272727,11.0,0
90,0,0,90.36363636363636,11.0,0
150,1,0,80.5,4.0,1
180,1,2,0.0,0.0,1
120,1,0,0.0,0.0,1
60,0,0,62.81818181818182,11.0,1
60,0,0,75.0,11.0,0
60,0,0,71.0,10.0,0
120,0,1,91.0909090909091,11.0,0
120,0,3,75.27272727272727,11.0,0
60,0,0,69.42857142857143,7.0,1
120,1,2,72.47368421052632,19.0,1
180,1,2,85.36363636363636,11.0,0
60,0,2,65.0,1.0,1
120,0,2,60.8,10.0,1
60,0,2,67.66666666666667,3.0,1
60,0,0,95.27272727272728,11.0,0
60,0,2,89.9,10.0,0
120,1,2,0.0,0.0,1
120,1,0,83.3,10.0,0
60,0,1,77.0,8.0,0
120,1,3,75.0,10.0,1
60,0,2,0.0,0.0,1
120,0,0,75.2,10.0,0
180,0,1,72.33333333333333,9.0,1
60,0,2,89.9090909090909,11.0,0
60,0,2,88.0,10.0,0
60,0,0,96.45454545454544,11.0,0
120,0,0,85.3,10.0,0
60,0,0,90.8181818181818,11.0,0
60,0,2,61.375,8.0,1
60,0,0,81.36363636363636,11.0,0
120,0,2,90.36363636363636,11.0,0
60,0,2,83.63636363636364,11.0,0
60,0,0,89.0,10.0,0
120,0,1,71.27272727272727,11.0,0
60,0,2,63.25,4.0,1
60,0,0,83.81818181818181,11.0,0
120,0,2,80.18181818181819,11.0,0
60,0,1,78.0,10.0,0
135,0,2,86.5,10.0,0
60,0,0,0.0,0.0,1
120,0,1,81.11111111111111,9.0,1
120,1,2,73.5,6.0,1
180,0,0,84.0,1.0,1
120,0,2,71.18181818181819,11.0,1
180,0,0,50.5,6.0,1
60,0,1,75.81818181818181,11.0,1
120,0,2,0.0,0.0,1
240,1,3,67.33333333333333,9.0,0
180,1,2,82.0,8.0,1
60,0,0,93.36363636363636,11.0,0
240,0,0,0.0,0.0,1
180,1,2,74.45454545454545,11.0,0
180,0,2,0.0,0.0,1
120,1,0,83.0909090909091,11.0,0
180,1,2,0.0,0.0,1
180,1,0,88.4,10.0,0
120,1,2,0.0,0.0,1
120,1,2,70.33333333333333,3.0,1
120,1,2,89.54545454545455,11.0,0
120,1,2,71.36363636363636,11.0,1
120,0,1,0.0,0.0,1
120,1,0,87.72727272727273,11.0,0
180,1,0,82.3,10.0,1
120,1,2,65.0909090909091,11.0,1
120,0,2,72.0,1.0,1
60,0,1,0.0,0.0,1
60,0,2,89.66666666666667,6.0,1
60,0,0,72.66666666666667,3.0,1
60,0,0,83.45454545454545,11.0,0
60,0,2,0.0,0.0,1
60,0,2,82.0,11.0,0
60,0,0,0.0,0.0,1
180,0,0,67.0,3.0,1
60,0,2,81.3,10.0,0
60,0,2,0.0,0.0,1
120,0,0,84.18181818181819,11.0,0
120,1,0,84.8,10.0,0
120,0,2,0.0,0.0,1
60,0,2,81.0,5.0,1
120,1,0,79.36363636363636,11.0,1
120,1,2,67.5,10.0,0
60,0,0,78.66666666666667,3.0,1
60,0,0,71.5,4.0,1
135,0,2,78.33333333333333,9.0,1
120,0,0,84.72727272727273,11.0,1
60,0,2,75.81818181818181,11.0,0
135,0,0,75.18181818181819,11.0,0
60,0,2,84.63636363636364,11.0,0
60,0,2,94.63636363636364,11.0,0
210,1,2,0.0,0.0,1
60,0,2,0.0,0.0,1
60,0,0,93.36363636363636,11.0,0
180,1,0,77.0,1.0,1
240,1,0,77.0,1.0,1
120,1,1,86.25,4.0,1
135,1,0,59.0,1.0,1
120,0,0,0.0,0.0,1
120,1,2,43.0,1.0,1
60,0,0,92.72727272727272,11.0,0
60,0,2,0.0,0.0,1
120,1,0,69.875,8.0,1
120,1,2,77.72727272727273,11.0,0
60,0,0,67.27272727272727,11.0,0
60,0,2,75.3,10.0,0
180,1,0,76.2,5.0,1
180,1,0,41.0,2.0,1
60,0,0,84.57142857142857,7.0,0
60,0,0,80.5,10.0,1
60,0,2,73.11111111111111,9.0,0
90,0,0,68.63636363636364,11.0,0
120,1,2,0.0,0.0,1
150,0,2,82.3,10.0,0
60,0,1,87.63636363636364,11.0,0
60,0,2,88.9090909090909,11.0,0
120,1,2,72.625,8.0,0
60,0,0,66.6,10.0,0
60,0,0,50.0,1.0,1
60,0,2,47.625,8.0,1
60,0,2,75.77777777777777,9.0,0
60,0,2,82.36363636363636,11.0,0
60,0,2,68.28571428571429,7.0,1
120,1,0,84.0,11.0,0
60,0,0,94.9090909090909,11.0,0
60,0,0,71.0,11.0,0
60,0,0,81.33333333333333,9.0,0
120,1,0,86.36363636363636,11.0,0
60,0,2,73.63636363636364,11.0,0
240,1,0,0.0,0.0,1
60,0,0,79.25,8.0,1
240,1,0,51.333333333333336,6.0,1
120,0,0,62.2,5.0,1
60,0,2,77.0,3.0,1
60,0,2,80.72727272727273,11.0,0
60,0,0,82.72727272727273,11.0,0
60,0,2,90.5,10.0,0
240,1,0,77.625,8.0,1
180,1,2,89.9090909090909,11.0,0
180,1,0,0.0,0.0,1
60,0,0,92.0909090909091,11.0,0
120,1,0,81.36363636363636,11.0,0
180,1,0,90.45454545454544,11.0,0
120,1,2,66.81818181818181,11.0,1
120,0,0,78.5,4.0,1
120,1,2,77.0,1.0,1
180,1,1,0.0,0.0,1
60,0,0,91.54545454545456,11.0,0
90,0,1,72.36363636363636,11.0,0
60,0,0,88.63636363636364,11.0,0
60,0,3,70.16666666666667,6.0,1
240,1,2,82.5,8.0,0
180,0,0,87.66666666666667,3.0,1
210,0,0,75.0,1.0,1
240,1,0,69.5,10.0,1
120,1,2,75.72727272727273,11.0,0
60,0,0,86.54545454545455,11.0,0
180,0,2,84.75,16.0,1
120,0,2,77.5,2.0,1
60,0,2,68.8,5.0,1
180,1,0,81.9090909090909,11.0,0
75,0,2,53.27272727272727,11.0,0
120,0,0,0.0,0.0,1
60,0,2,79.1,10.0,0
60,0,0,0.0,0.0,1
60,0,2,84.27272727272727,11.0,0
120,1,0,71.75,4.0,1
60,0,0,0.0,0.0,1
60,0,1,0.0,0.0,1
210,1,2,46.16666666666666,6.0,1
60,0,0,86.0,11.0,0
60,0,2,0.0,0.0,1
60,0,0,67.33333333333333,9.0,1
60,0,0,71.88888888888889,9.0,0
120,1,2,82.18181818181819,11.0,0
60,0,0,74.9090909090909,11.0,0
60,0,0,75.44444444444444,9.0,1
150,0,0,78.9090909090909,22.0,1
120,0,1,86.63636363636364,11.0,0
60,0,0,75.0,1.0,1
120,0,2,0.0,0.0,1
60,0,2,0.0,0.0,1
150,0,2,0.0,0.0,1
120,1,0,68.5,10.0,0
60,0,2,0.0,0.0,1
120,0,0,0.0,0.0,1
120,1,2,65.36363636363636,11.0,1
240,1,2,0.0,0.0,1
150,0,1,61.72727272727273,11.0,0
60,0,0,95.27272727272728,11.0,0
60,0,2,89.1,10.0,0
60,0,2,0.0,0.0,1
60,0,1,0.0,0.0,1
120,0,2,87.27272727272727,11.0,0
180,1,2,0.0,0.0,1
60,0,0,0.0,0.0,1
120,1,2,0.0,0.0,1
60,0,2,96.36363636363636,11.0,0
60,0,1,40.6,5.0,1
120,1,0,65.5,2.0,1
60,0,2,86.375,8.0,1
60,0,2,65.66666666666667,6.0,1
180,0,2,59.3,10.0,1
60,0,2,88.6,10.0,0
60,0,0,85.7,10.0,0
60,0,2,69.44444444444444,9.0,0
60,0,2,86.72727272727273,11.0,0
60,0,0,84.66666666666667,9.0,0
60,0,2,84.27272727272727,11.0,0
120,1,2,74.0,11.0,0
120,2,2,80.0,1.0,1
120,0,2,41.3,10.0,1
60,0,2,81.45454545454545,11.0,0
60,0,0,78.5,6.0,1
240,1,0,0.0,0.0,1
60,0,0,78.27272727272727,11.0,0
120,0,0,53.0,1.0,1
120,0,2,53.25,4.0,1
60,0,2,90.42857142857144,7.0,1
120,1,2,0.0,0.0,1
120,1,2,73.0,4.0,1
120,1,2,55.5,10.0,1
120,0,2,77.6,5.0,1
240,1,2,0.0,0.0,1
60,0,0,88.72727272727273,11.0,0
60,0,0,82.5,10.0,0
180,1,2,0.0,0.0,1
60,0,2,0.0,0.0,1
120,0,0,81.72727272727273,11.0,0
180,1,2,0.0,0.0,1
120,1,2,72.7,10.0,1
60,0,2,57.90909090909091,11.0,0
60,0,0,0.0,0.0,1
60,0,0,59.22222222222222,9.0,1
120,1,0,76.81818181818181,11.0,0
60,0,2,69.33333333333333,9.0,1
120,0,2,71.54545454545455,11.0,0
60,0,2,0.0,0.0,1
120,0,2,0.0,0.0,1
120,0,0,0.0,0.0,1
120,1,0,69.9,10.0,1
120,1,0,74.125,8.0,0
60,0,2,56.333333333333336,3.0,1
60,0,2,78.63636363636364,11.0,1
120,1,2,0.0,0.0,1
120,1,2,0.0,0.0,1
120,1,0,79.36363636363636,11.0,0
60,0,0,69.25,8.0,0
120,0,0,63.42857142857143,7.0,0
60,0,0,80.33333333333333,9.0,0
60,0,0,91.27272727272728,11.0,0
195,1,2,62.2,10.0,0
150,0,0,80.4,10.0,0
60,0,0,84.85714285714286,7.0,0
120,0,2,72.28571428571429,7.0,1
60,0,1,90.36363636363636,11.0,0
120,1,2,0.0,0.0,1
120,1,2,84.18181818181819,11.0,0
120,1,3,73.14285714285714,7.0,0
120,1,2,0.0,0.0,1
90,0,2,79.5,10.0,0
120,0,0,86.63636363636364,11.0,0
120,1,2,0.0,0.0,1
60,0,0,88.27272727272727,11.0,0
120,1,2,75.0,2.0,1
60,0,0,88.27272727272727,11.0,0
120,0,2,82.27272727272727,11.0,0
60,0,2,84.66666666666667,9.0,1
150,0,2,75.36363636363636,11.0,0
60,0,2,79.18181818181819,11.0,0
60,0,2,53.0,1.0,1
120,1,0,77.55555555555556,9.0,0
120,1,2,62.333333333333336,3.0,1
120,1,0,81.3,10.0,0
60,0,0,77.7,10.0,1
60,0,2,74.33333333333333,6.0,0
60,0,2,0.0,0.0,1
120,1,2,84.55555555555556,9.0,0
60,0,2,0.0,0.0,1
60,0,2,0.0,0.0,1
120,1,2,0.0,0.0,1
60,0,2,75.9,10.0,0
60,0,0,0.0,0.0,1
90,0,2,70.6,5.0,1
120,0,2,90.2,10.0,0
120,1,2,89.2,10.0,0
60,0,0,86.9090909090909,11.0,0
120,1,2,0.0,0.0,1
60,0,0,83.9,10.0,0
120,1,2,69.2,10.0,1
60,0,0,80.54545454545455,11.0,0
60,0,2,78.75,8.0,0
60,0,0,0.0,0.0,1
120,0,0,87.54545454545455,11.0,0
120,1,2,69.33333333333333,6.0,1
120,1,2,0.0,0.0,1
120,0,0,89.81818181818181,11.0,0
60,0,0,0.0,0.0,1
75,0,0,80.81818181818181,11.0,1
120,0,2,89.0909090909091,11.0,0
90,0,2,68.0,11.0,0
240,1,0,0.0,0.0,1
150,0,0,86.6,10.0,0
120,1,2,81.75,4.0,1
120,0,0,0.0,0.0,1
60,0,0,88.0,11.0,0
60,0,0,0.0,0.0,1
60,0,2,0.0,0.0,1
150,1,2,0.0,0.0,1
60,0,2,0.0,0.0,1
60,0,2,81.81818181818181,11.0,0
60,0,2,74.0,10.0,1
120,0,2,0.0,0.0,1
120,0,2,57.66666666666666,3.0,1
75,0,2,78.1,10.0,0
120,1,2,0.0,0.0,1
60,0,0,0.0,0.0,1
60,0,2,88.71428571428571,21.0,1
240,1,2,90.42857142857144,7.0,1
60,0,2,65.11111111111111,9.0,0
240,1,0,80.66666666666667,3.0,1
120,0,2,64.9090909090909,11.0,0
120,0,0,82.54545454545455,11.0,0
120,1,2,83.54545454545455,11.0,0
120,0,0,73.0,1.0,1
120,1,0,0.0,0.0,1
60,0,2,67.0,1.0,1
60,0,2,76.0,4.0,1
60,0,2,52.66666666666666,3.0,1
120,1,2,94.6,10.0,0
60,0,2,87.0,11.0,0
60,0,0,76.0,10.0,0
150,0,2,60.5,2.0,1
180,1,0,64.2,5.0,1
60,0,0,79.0909090909091,11.0,0
120,1,0,94.45454545454544,11.0,0
180,0,2,66.66666666666667,3.0,1
60,0,0,84.81818181818181,11.0,0
60,0,0,70.9,10.0,1
120,0,2,82.18181818181819,11.0,0
60,0,0,89.4,10.0,0
120,1,2,62.0,1.0,1
60,0,2,84.18181818181819,11.0,0
120,1,0,0.0,0.0,1
120,1,2,58.22222222222222,9.0,1
180,1,2,67.22222222222223,9.0,0
150,1,1,0.0,0.0,1
60,0,2,86.0,7.0,0
75,0,0,74.72727272727273,11.0,1
60,0,1,72.2,10.0,0
120,1,2,0.0,0.0,1
180,0,0,60.09090909090909,11.0,0
60,0,1,80.33333333333333,3.0,1
120,1,0,0.0,0.0,1
120,1,0,63.5,8.0,0
120,1,0,0.0,0.0,1
60,0,0,60.0,1.0,1
120,1,2,0.0,0.0,1
60,0,0,0.0,0.0,1
180,1,2,77.16666666666667,6.0,1
60,0,0,49.22222222222222,9.0,0
60,0,0,54.22222222222222,9.0,0
60,0,2,0.0,0.0,1
60,0,2,80.0,2.0,1
60,0,2,70.5,2.0,1
60,0,0,0.0,0.0,1
120,0,0,72.875,8.0,1
120,1,0,66.0,1.0,1
60,0,2,55.0,1.0,1
180,1,0,0.0,0.0,1
120,1,0,70.0,1.0,1
120,1,2,48.0,8.0,1
120,0,1,39.0,1.0,1
60,0,1,0.0,0.0,1
120,1,2,0.0,0.0,1
60,0,2,78.0,3.0,1
270,1,0,82.72727272727273,11.0,0
120,1,2,0.0,0.0,1
60,0,2,0.0,0.0,1
60,0,1,85.0,1.0,1
60,0,0,28.285714285714285,7.0,1
60,0,0,70.0,5.0,1
60,0,2,81.8,5.0,1
60,0,2,69.66666666666667,3.0,1
60,0,0,77.0,11.0,0
60,0,2,0.0,0.0,1
120,0,2,80.0,1.0,1
60,0,2,0.0,0.0,1
60,0,1,73.5,12.0,1
60,0,0,82.8,10.0,0
60,0,0,0.0,0.0,1
60,0,2,75.8,10.0,0
120,0,2,76.36363636363636,11.0,0
60,0,2,64.3,10.0,0
60,0,0,67.0,5.0,1
120,0,2,55.4,5.0,1
60,0,0,68.77777777777777,9.0,0
60,0,0,68.6,5.0,1
120,0,2,88.18181818181819,11.0,0
60,0,0,0.0,0.0,1
60,0,0,81.54545454545455,11.0,0
120,0,0,0.0,0.0,1
60,0,2,70.0,1.0,1
60,0,2,79.66666666666667,3.0,1
60,0,0,83.0,10.0,1
60,0,0,80.81818181818181,11.0,1
120,0,2,80.0,1.0,1
60,0,2,0.0,0.0,1
60,0,0,89.36363636363636,11.0,0
60,0,0,82.8,10.0,0
60,0,0,80.72727272727273,11.0,0
60,0,0,0.0,0.0,1
120,0,0,78.1,10.0,0
60,0,2,0.0,0.0,1
60,0,0,91.0,9.0,0
60,0,0,0.0,0.0,1
60,0,0,83.1,10.0,0
60,0,0,63.888888888888886,9.0,0
120,0,1,0.0,0.0,1
60,0,2,88.0,6.0,1
90,0,2,0.0,0.0,1
120,0,2,82.6,10.0,0
120,0,2,0.0,0.0,1
120,0,0,41.0,1.0,1
60,0,0,0.0,0.0,1
120,0,0,70.3,10.0,0
60,0,2,59.90909090909091,11.0,0
120,0,2,63.7,10.0,1
150,0,0,73.2,10.0,0
60,0,2,80.5,10.0,1
60,0,2,82.0,4.0,1
60,0,2,83.6,5.0,1
